@relation train

@attribute Text string
@attribute Class {"pos", "neg"}

@data
"در کل، از نظر نرم افزاری نیز مشکل خاصی با این گوشی نخواهید داشت.","pos"
"فقط امیدواریم ال جی در مورد Optimus VU سنت شکنی نماید و نسخه 4.1 سیستم عامل اندروید را برای این گوشی دوست‌داشتنی ارائه کند.","pos"
"البته پیشنهاد می‌کنیم که برای این کار،  از هدفون استفاده نمایید،  چرا که کیفیت بلند گو ها چندان رضایت‌بخش نیستند.","neg"
"دوربین اما از نظر قابلیت عکاسی،  ال‌جی برای این مدل چیزی کم نگذاشته است.","pos"
"البته این دوربین امکانات متنوع و خوبی را در اختیار کاربر قرار می‌دهد.","pos"
"در کل عکس‌ها و فیلم‌های گرفته شده با این دوربین بسیار رضایت‌بخش و با کیفیت می‌باشند.","pos"
"و در آخر، برای مکالمات تصویری شما یک دوربین 1.3 مگاپیکسلی در جلوی دوربین تعبیه شده که بسیار کاربردی است.","pos"
"به نظر می‌رسد که این باتری برای یک گوشی در این سطح مقداری ضعیف باشد.","neg"
"جمع بندی در کل،  با یک گوشی جالب، منحصر به فرد از نظر ابعاد و البته قدرتمند از کمپانی LG آشنا شدیم.","pos"
"با اینکه این محصول یک گوشی از کمپانی ال جی است،  اما به واقع بی شباهت به یک تبلت نیست و با قابلیت‌های خوب سخت افزاری و نرم افزاری خود،  می‌تواند خود را در بین گوشی‌های بازار مطرح نماید.","pos"
"اگر بزرگ بودن گوشی برای شما یک اولویت محسوب می‌گردد،  Optimus VU بی شک یکی از برترین گزینه های موجود است.","pos"
"از نظر ظاهری و کیفیت ساخت می‌توان آن‌را حتی برتر از Note II سامسونگ نیز دانست.","pos"
"اما به هر حال، برای کسانی که ابعاد گوشی و امکان کار با یک دست برایشان مهم است،  گوشی‌های بزرگ‌تر از 4.5 اینچ اصولا چندان کاربردی نیستند.","neg"
"اما به نظر می‌رسد که این گوشی نیز جزو گوشی‌های موفق کمپانی ال جی قرار بگیرد.","pos"
"این دوربین ایده آل برای ورزشهای از قبیل پرواز، دوچرخه سواری،  اسکی و اسکیت،  سنگ نوردی،  کوه نوردی،  غار نوردی،  بانجی جامپینگ،  قایق رانی و دیگر ورزشهای از این دست می باشد. 2- مدل HD MotorSports HERO که مناسب برای علاقه مندان اتومبیل رانی،  موتور سواری،  دوچرخه سواری،  کارتینگ و جت اسکی می باشد.","pos"
"خوب، Hero به طرز شگفت انگیزی کوچک و سبک وزن است.","pos"
"پس از اینکه کوچک و سبک بودن،  آسانی نحوه ی اتصال،  حمل و نقل، خاصیت ضد آب و ضد ضربه ی این دوربین بوسیله ی محافظ پلی کربناتی برای ما ثابت شد،  به سراغ ویژگی های فیلم برداری و کیفیت آن می رویم.","pos"
"واقعاً رودست نداره","pos"
"همانطور که گفتیم PJ600 از آن دوربین های مجهز به پروژکتور داخلی است.","pos"
"در گذشته معمولا پروژکتور داخلی این دوربین ها کیفیت بالایی نداشتند و معمولا باید نور اتاق را تا حد خیلی زیادی کاهش می دادید تا می توانستید تصویری واضح را مشاهده کنید.","neg"
"ولی PJ600 یک دوربین فیلم برداری کاملاً پیشرفته است که علاوه بر پروژکتور خیلی خوب کیفیت فیلم‌برداری بالایی را نیز ارائه می کند.","pos"
"PJ600 توانایی فیلم برداری Full HD را دارد و با توجه به بهره گیری از سنسور تصویر نسبتاً بزرگ 1/4  اینچی می تواند عکس هایی با رزولوشن 24 مگاپیکسل را نیز تولید کند که این فوق‌العاده است.","pos"
"صدا نیز با کیفیت بسیار بالای دالبی دیجیتال 5.1 کاناله ضبط می شود.","pos"
"سونی بر روی این دوربین از بهترین برند لنزهای خود یعنی لنز سری G استفاده کرده است.","pos"
"این لنز از نظر اپتیکی کیفیت خیلی بالایی دارد و علاوه بر توانایی زوم 12 برابر اپتیکال دارای لرزش گیر تصویر اپتیکال Steady Shot نیز هست.","pos"
"کمینه ی نسبت کانونی ارائه شده توسط آن نیز f/1.8-3.4 می باشد که این دوربین را برای فیلم برداری در شرایط نوری ضعیف ایده‌آل می کند.","pos"
"این دوربین از فن آوری iAuto در فیلم‌برداری اتوماتیک بهره می برد که همان اتوماتیک هوشمند است و باعث می شود که دوربین به صورت خودکار بتواند نوع صحنه را تشخیص دهد و نوردهی و دیگر تنظیمات را متناسب با آن قرار دهد.","pos"
"در کل همانطور که گفتیم،  PJ600 یکی از بهترین دوربین های مجهز به پروژکتوری است که تا به حال دیده ایم.","pos"
"بايد بگم درسته که با افزايش قيمتا قيمت اين هم زياد شده ولي باز  از باقي برند ها ارزونتر و کارامدتره .","pos"
"مخصوصا اينکه احتياج به برق اضافي و آداپتور نداره","pos"
"تو شرکت از اين استقاده ميکنيم  نسبت به اسکنر قبلي که داشتيم بايد بگم فوق الاده هست ؛ من از سرعت اين اسکنر بسيار راضي هستم.","pos"
"فوق العاده است هم از لحاظ قيمت و هم از لحاظ کيفيت","pos"
"من تقريبا دو سال است که اين اسکنر رو خريدري کردم و عاليه چون هم قيمت پايين داره و هم باريک و کم حجم است و بر روي يک ميز فضاي زيادي را اشغال نمي کند مناسب براي ميز مديران و کارمندان ادارات","pos"
"زيبا  با کارايي خوب","pos"
".فوق العاده سبک.","pos"
"بدون نياز به کابل برق.","pos"
"دکمه هاي فوق العاده کاربردي روي دستگاه..","pos"
"سرعت خوب.","pos"
"فوق العاده راضي هستم..","pos"
"همه چيز رو با هم داره","pos"
"کاملا  راضي هستم.","pos"
"بهترين انتخاب در حال حاضر اين اسکنر هست.","pos"
"- فوق العاده کم مصرف - اسکن با حداکثر کيفيت - فوق العاده کم جا و شکيل - بسيار با دوام  الان روي ميز کارمه  من روزانه باهاش بيشتر از 40 برگ اسکن ميگيرم","pos"
"به نظر من اسکنر خوبي هست.","pos"
"خيلي هم راضيم.","pos"
"به نظرم بهترين انتخابه","pos"
"سرعتش خوب و با باتري لپ تاپ من 50 دقيقه اسکن مداوم انجام مي دهد.","pos"
"به نظر من در اين رنج قيمت خيلي مناسبه.","pos"
"دقت اسکن در عکس ها بسيار واضح و از امکاناتي شبيه آداب ريدر پرو برخوردار .","pos"
"متن تبديل به پي دي اف مي کند و بعد امکان رمز نگاري داره .","pos"
